CSV CAN data
Converted from Kvaser Memorator at,2026-04-17 13:47:54
                                                        
Format of data field,HEX
Format of id field,HEX
Timestamp Offset,            0.000000,seconds
Logging started at,2026-04-17 13:47:31
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter
12.127340,1,4ff,2,8,00,00,93,00,d5,93,9d,1f,9393
12.127720,1,215,2,8,43,54,c3,49,7b,49,13,49,9394
12.127980,1,255,2,8,88,80,00,00,03,54,83,54,9395
12.128190,1,293,2,8,00,03,27,ff,18,00,0f,ff,9396
12.128450,1,375,2,8,00,00,00,00,53,ff,00,40,9397
12.130200,1,217,2,8,25,0b,ff,00,7f,ff,00,f0,9398
12.130630,1,280,2,8,7f,df,0d,00,00,05,11,dc,9399
12.131780,1,312,2,8,00,20,8f,06,00,ff,00,06,9400
12.132500,1,350,2,8,0f,02,00,00,00,ff,00,fc,9401
12.132720,1,295,2,8,24,38,90,0b,ff,ff,80,00,9402
12.132970,1,2b5,2,8,03,00,02,00,24,00,00,00,9403
12.133230,1,315,2,8,00,02,50,77,00,63,ff,50,9404
12.135110,1,4ad,2,8,00,00,00,00,00,00,00,02,9405
12.135360,1,250,2,8,00,00,00,01,00,00,00,00,9406
12.135580,1,257,2,8,30,7e,e2,0d,d9,06,13,e0,9407
12.135830,1,20b,2,8,c3,0b,c3,ff,60,00,00,00,9408
12.136040,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9409
12.136300,1,294,2,8,7c,70,c8,01,80,00,80,00,9410
12.136560,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9411
12.136810,1,397,2,8,00,00,00,00,00,3c,00,00,9412
12.137030,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9413
12.137280,1,2c8,2,8,00,00,02,00,02,00,00,00,9414
12.138050,1,293,2,8,00,04,27,ff,20,00,0f,ff,9415
12.138260,1,353,2,8,32,64,4d,00,00,00,00,00,9416
12.138520,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9417
12.138730,1,3f3,2,8,5c,5a,0a,8d,ff,7f,00,80,9418
12.140400,1,217,2,8,25,03,ff,00,7f,ff,00,70,9419
12.140650,1,280,2,8,7f,53,0e,00,00,05,11,dc,9420
12.140870,1,29b,2,8,00,ff,00,00,20,03,00,00,9421
12.141120,1,337,2,8,0a,00,3e,00,00,00,00,00,9422
12.141380,1,378,2,8,00,00,00,00,01,7f,01,7f,9423
12.141630,1,398,2,8,00,00,00,00,00,00,00,00,9424
12.141890,1,4f2,2,8,00,00,00,00,00,b6,02,b6,9425
12.142100,1,3d8,2,8,c8,00,00,00,00,00,00,00,9426
12.142360,1,4f4,2,8,00,00,00,00,00,00,00,00,9427
12.142620,1,4f8,2,8,00,00,00,00,50,00,50,00,9428
12.142830,1,215,2,8,43,54,c3,49,7b,49,13,49,9429
12.143080,1,255,2,8,08,80,00,00,03,54,03,54,9430
12.143340,1,355,2,8,33,00,00,00,00,4b,00,00,9431
12.143550,1,375,2,8,00,00,00,00,53,ff,00,40,9432
12.143810,1,3cf,2,8,80,00,00,00,00,00,00,00,9433
12.144070,1,4c5,2,8,00,00,00,00,90,00,4a,13,9434
12.144280,1,4d5,2,8,00,00,04,01,60,f1,4c,00,9435
12.144540,1,4fb,2,8,00,00,00,00,00,00,00,18,9436
12.145090,1,39a,2,8,a8,03,02,01,00,00,2e,0a,9437
12.145940,1,380,2,8,6e,00,1d,20,99,b9,6e,f3,9438
12.146200,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9439
12.147310,1,45d,2,8,00,75,00,00,61,04,75,73,9440
12.148030,1,293,2,8,00,05,27,ff,28,00,0f,ff,9441
12.150470,1,217,2,8,25,03,ff,00,7f,ff,00,00,9442
12.150720,1,20b,2,8,c3,0c,c3,ff,64,00,00,00,9443
12.150940,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9444
12.151190,1,250,2,8,00,00,00,00,00,00,00,00,9445
12.151450,1,257,2,8,30,7e,e2,0e,d9,06,14,e0,9446
12.151660,1,280,2,8,7f,dc,0f,00,00,05,11,dc,9447
12.151920,1,294,2,8,7c,70,c8,01,80,00,80,00,9448
12.152170,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9449
12.152390,1,2c8,2,8,00,00,02,00,02,00,00,00,9450
12.152640,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9451
12.152900,1,295,2,8,24,39,90,0c,ff,ff,80,00,9452
12.153110,1,2b5,2,8,03,00,02,00,24,00,00,00,9453
12.153370,1,312,2,8,00,20,8f,07,00,ff,00,07,9454
12.153580,1,315,2,8,00,02,50,77,00,63,ff,50,9455
12.153840,1,346,2,8,00,00,00,00,00,00,00,00,9456
12.154090,1,350,2,8,0f,02,00,00,00,ff,00,fc,9457
12.154350,1,397,2,8,00,00,00,00,00,3c,00,00,9458
12.154600,1,3eb,2,8,6e,00,62,00,00,00,00,00,9459
12.154820,1,422,2,8,38,00,00,00,02,3f,00,60,9460
12.155070,1,475,2,8,12,12,02,12,02,ee,12,ee,9461
12.155290,1,4f0,2,8,00,00,85,00,00,94,e1,00,9462
12.157680,1,215,2,8,43,54,c3,49,7b,49,13,49,9463
12.157930,1,255,2,8,88,80,00,00,03,54,83,54,9464
12.158190,1,293,2,8,00,06,27,ff,30,00,0f,ff,9465
12.158400,1,375,2,8,00,00,00,00,53,ff,00,40,9466
12.158660,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9467
12.158870,1,3f3,2,8,5c,5a,0b,8e,ff,7f,00,80,9468
12.160280,1,217,2,8,25,03,ff,00,7f,ff,00,00,9469
12.160540,1,457,2,8,40,00,09,60,06,92,40,80,9470
12.160750,1,280,2,8,7f,5a,00,00,00,05,11,dc,9471
12.161000,1,29b,2,8,00,f0,00,00,20,f3,00,00,9472
12.161260,1,378,2,8,00,00,00,00,01,7f,01,7f,9473
12.161520,1,398,2,8,00,00,00,00,00,00,00,00,9474
12.161730,1,477,2,8,02,69,00,d5,7f,42,02,00,9475
12.161990,1,3d8,2,8,c8,00,00,00,00,00,00,00,9476
12.162240,1,4f8,2,8,00,00,00,00,50,00,50,00,9477
12.162500,1,4fd,2,8,00,00,22,00,00,00,00,00,9478
12.163560,1,3cf,2,8,00,00,00,00,00,00,00,00,9479
12.165100,1,39a,2,8,a8,02,02,01,00,00,2e,0a,9480
12.165360,1,250,2,8,00,00,00,00,00,00,00,00,9481
12.165570,1,20b,2,8,c3,0d,c3,ff,68,00,00,00,9482
12.165830,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9483
12.166080,1,257,2,8,30,7e,e2,00,d9,06,06,e0,9484
12.166300,1,294,2,8,7c,70,c8,01,80,00,80,00,9485
12.166550,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9486
12.166810,1,337,2,8,0a,00,3e,00,00,00,00,00,9487
12.167020,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9488
12.167280,1,2c8,2,8,00,00,02,00,02,00,00,00,9489
12.167530,1,380,2,8,6e,00,1d,20,9a,b9,6e,49,9490
12.167750,1,397,2,8,00,00,00,00,00,3c,00,00,9491
12.168000,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9492
12.168260,1,293,2,8,00,07,27,ff,38,00,0f,ff,9493
12.168470,1,353,2,8,32,64,4d,00,00,00,00,00,9494
12.168730,1,4ad,2,8,00,00,00,00,00,00,00,02,9495
12.170310,1,217,2,8,25,0b,ff,00,7f,ff,00,80,9496
12.170650,1,280,2,8,7f,d5,01,00,00,05,11,dc,9497
12.171840,1,312,2,8,00,20,8f,08,00,ff,00,08,9498
12.172480,1,350,2,8,0f,02,00,00,00,ff,00,fc,9499
12.172740,1,4c0,2,8,b4,00,00,8a,00,7e,5b,7f,9500
12.172950,1,215,2,8,43,54,c3,49,7b,49,13,49,9501
12.173160,1,255,2,8,88,80,00,00,03,54,83,54,9502
12.173420,1,295,2,8,24,3a,90,0d,ff,ff,80,00,9503
12.173680,1,2b5,2,8,03,00,02,00,24,00,00,00,9504
12.173890,1,315,2,8,00,02,50,77,00,63,ff,50,9505
12.174150,1,375,2,8,00,00,00,00,53,ff,00,40,9506
12.174400,1,402,2,8,00,00,00,00,00,04,04,50,9507
12.177300,1,45d,2,8,00,75,00,00,61,04,75,77,9508
12.178030,1,293,2,8,00,08,27,ff,40,00,0f,ff,9509
12.178280,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9510
12.178500,1,3f3,2,8,5c,5a,0c,8f,ff,7f,00,80,9511
12.180250,1,217,2,8,26,13,ff,00,7f,ff,00,10,9512
12.180500,1,250,2,8,00,00,00,01,00,00,00,00,9513
12.180760,1,20b,2,8,c3,0e,c3,ff,6c,00,00,00,9514
12.180970,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9515
12.181230,1,257,2,8,30,7e,e2,01,d9,06,07,e0,9516
12.181440,1,280,2,8,7f,59,02,00,00,05,11,dc,9517
12.181700,1,294,2,8,7c,70,c8,01,80,00,80,00,9518
12.181950,1,29b,2,8,00,f1,00,00,20,e3,00,00,9519
12.182170,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9520
12.182420,1,2c8,2,8,00,00,02,00,02,00,00,00,9521
12.182680,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9522
12.182940,1,346,2,8,00,00,00,00,00,00,00,00,9523
12.183150,1,378,2,8,00,00,00,00,01,7f,01,7f,9524
12.183400,1,397,2,8,00,80,00,00,80,bc,80,98,9525
12.183660,1,398,2,8,00,00,00,00,00,00,00,00,9526
12.183920,1,3cf,2,8,00,00,00,00,00,00,00,00,9527
12.184170,1,3d8,2,8,c8,00,00,00,00,00,00,00,9528
12.184390,1,3eb,2,8,6d,00,62,00,00,00,00,00,9529
12.184640,1,422,2,8,38,00,00,00,03,3f,00,60,9530
12.184860,1,475,2,8,12,12,02,12,02,ee,12,ee,9531
12.185110,1,39a,2,8,a8,02,02,00,00,00,2e,0a,9532
12.185320,1,4f7,2,8,80,24,00,80,27,10,d5,9a,9533
12.185580,1,4f8,2,8,00,00,00,00,50,00,50,00,9534
12.185840,1,4ff,2,8,00,00,00,00,d5,93,9d,20,9535
12.186050,1,380,2,8,6e,00,1d,20,9b,b9,6e,d4,9536
12.186310,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9537
12.187710,1,215,2,8,43,54,c3,49,7b,49,13,49,9538
12.187930,1,255,2,8,88,80,00,00,03,54,83,54,9539
12.188180,1,293,2,8,00,09,27,ff,48,00,0f,ff,9540
12.188440,1,375,2,8,00,00,00,00,53,ff,00,40,9541
12.189890,1,501,2,8,11,02,00,81,01,00,00,00,9542
12.190320,1,217,2,8,26,03,ff,00,7f,ff,00,10,9543
12.190530,1,337,2,8,0a,80,3e,00,00,00,00,00,9544
12.190790,1,280,2,8,7f,d6,03,00,00,05,11,dc,9545
12.191810,1,312,2,8,00,20,8f,09,00,ff,00,09,9546
12.192490,1,350,2,8,0f,02,00,00,00,ff,00,fc,9547
12.192750,1,295,2,8,24,3b,90,0e,ff,ff,80,00,9548
12.192960,1,2b5,2,8,03,00,02,00,24,00,00,00,9549
12.193220,1,315,2,8,00,06,50,77,00,f3,ff,50,9550
12.193470,1,355,2,8,33,00,00,00,00,4b,00,00,9551
12.193690,1,4b5,2,8,01,00,00,00,00,00,00,00,9552
12.193940,1,4c5,2,8,00,00,00,00,94,00,4a,13,9553
12.194200,1,4d5,2,8,00,00,04,01,60,f1,4c,00,9554
12.195100,1,250,2,8,00,00,00,00,00,00,00,00,9555
12.195310,1,257,2,8,30,7e,e2,02,d9,06,08,e0,9556
12.195560,1,397,2,8,00,00,00,00,00,3c,00,00,9557
12.195820,1,20b,2,8,c3,0f,c3,ff,70,00,00,00,9558
12.196030,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9559
12.196290,1,294,2,8,7c,70,c8,01,80,00,80,00,9560
12.196550,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9561
12.196800,1,4ad,2,8,00,00,00,00,00,00,00,02,9562
12.197020,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9563
12.197270,1,2c8,2,8,00,00,02,00,02,00,00,00,9564
12.197530,1,4f0,2,8,00,00,85,00,00,94,e1,00,9565
12.198040,1,293,2,8,00,0a,27,ff,50,00,0f,ff,9566
12.198300,1,353,2,8,32,64,4d,00,00,00,00,00,9567
12.198510,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9568
12.198760,1,3f3,2,8,5c,5a,0d,90,ff,7f,00,80,9569
12.200640,1,280,2,8,7f,5c,04,00,00,05,11,dc,9570
12.200860,1,217,2,8,26,03,ff,00,7f,ff,00,10,9571
12.201110,1,29b,2,8,00,f2,00,00,20,d3,00,00,9572
12.201370,1,378,2,8,00,00,00,00,01,7f,01,7f,9573
12.201620,1,398,2,8,00,00,00,00,00,00,00,00,9574
12.201840,1,457,2,8,40,00,09,60,06,92,40,80,9575
12.202090,1,3d8,2,8,c8,00,00,00,00,00,00,00,9576
12.202350,1,477,2,8,02,69,00,d5,7f,42,02,00,9577
12.202560,1,4f8,2,8,00,00,00,00,50,00,50,00,9578
12.202820,1,215,2,8,43,54,c3,49,7b,49,13,49,9579
12.203030,1,255,2,8,08,80,00,00,03,54,03,54,9580
12.203290,1,375,2,8,00,00,00,00,53,ff,00,40,9581
12.203540,1,4fd,2,8,00,00,22,00,00,00,00,00,9582
12.203800,1,3cf,2,8,00,00,00,00,00,00,00,00,9583
12.205120,1,39a,2,8,a8,04,02,01,00,00,2e,0a,9584
12.206020,1,380,2,8,6f,00,1d,20,9c,b9,6e,20,9585
12.206270,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9586
12.207340,1,45d,2,8,00,75,00,00,61,04,75,77,9587
12.208020,1,293,2,8,00,0b,27,ff,58,00,0f,ff,9588
12.210160,1,217,2,8,26,03,ff,00,7f,ff,00,20,9589
12.210410,1,250,2,8,00,00,00,00,00,00,00,00,9590
12.210630,1,20b,2,8,c3,10,c3,ff,74,00,00,00,9591
12.210880,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9592
12.211100,1,257,2,8,30,7e,e2,03,d9,06,09,e0,9593
12.211350,1,280,2,8,7f,d3,05,00,00,05,11,dc,9594
12.211610,1,294,2,8,7c,70,c8,01,80,00,80,00,9595
12.211820,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9596
12.212080,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9597
12.212330,1,2c8,2,8,00,00,02,00,02,00,00,00,9598
12.212550,1,312,2,8,00,20,8f,0a,00,ff,00,0a,9599
12.212800,1,295,2,8,24,3c,90,0f,ff,ff,80,00,9600
12.213060,1,2b5,2,8,03,00,02,00,24,00,00,00,9601
12.213270,1,315,2,8,00,02,50,77,00,63,ff,50,9602
12.213530,1,346,2,8,00,00,00,00,00,00,00,00,9603
12.213780,1,350,2,8,0f,02,00,00,00,ff,00,fc,9604
12.214040,1,397,2,8,00,00,00,00,00,3c,00,00,9605
12.214250,1,3eb,2,8,6d,00,62,00,00,00,00,00,9606
12.214510,1,422,2,8,38,00,00,00,03,3f,00,60,9607
12.214720,1,475,2,8,12,12,02,12,02,ee,12,ee,9608
12.214980,1,4fb,2,8,00,00,00,00,00,00,00,18,9609
12.215230,1,337,2,8,0a,40,3e,00,00,00,00,00,9610
12.217710,1,215,2,8,43,54,c3,49,7b,49,13,49,9611
12.217920,1,255,2,8,88,80,00,00,03,54,83,54,9612
12.218180,1,293,2,8,00,0c,27,ff,60,00,0f,ff,9613
12.218430,1,375,2,8,00,00,00,00,53,ff,00,40,9614
12.218650,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9615
12.218900,1,3f3,2,8,5c,5a,0e,91,ff,7f,00,80,9616
12.220230,1,217,2,8,26,0b,ff,00,7f,ff,00,a0,9617
12.220480,1,400,2,8,0b,00,05,07,05,00,01,00,9618
12.220700,1,280,2,8,7f,5f,06,00,00,05,11,dc,9619
12.220950,1,29b,2,8,00,f3,00,00,20,c3,00,00,9620
12.221210,1,378,2,8,00,00,00,00,01,7f,01,7f,9621
12.221460,1,398,2,8,00,00,00,00,00,00,00,00,9622
12.221680,1,405,2,8,05,00,00,00,00,00,08,33,9623
12.221930,1,3d8,2,8,c8,00,00,00,00,00,00,00,9624
12.222190,1,407,2,8,07,12,fb,b1,23,45,b1,3c,9625
12.222400,1,4f8,2,8,00,00,00,00,50,00,50,00,9626
12.223340,1,402,2,8,00,00,00,00,00,04,04,50,9627
12.223600,1,3cf,2,8,00,00,00,00,00,00,00,00,9628
12.225000,1,250,2,8,00,00,00,01,00,00,00,00,9629
12.225220,1,257,2,8,30,7e,e2,04,d9,06,0a,e0,9630
12.225470,1,397,2,8,00,00,00,00,00,3c,00,00,9631
12.225730,1,20b,2,8,c3,11,c3,ff,78,00,00,00,9632
12.225940,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9633
12.226200,1,294,2,8,7c,70,c8,01,80,00,80,00,9634
12.226460,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9635
12.226670,1,380,2,8,6e,00,1d,20,9d,b9,6e,bd,9636
12.226920,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9637
12.227180,1,2c8,2,8,00,00,02,00,02,00,00,00,9638
12.227390,1,39a,2,8,a8,04,02,00,00,00,2e,0a,9639
12.227650,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9640
12.227910,1,4ad,2,8,00,00,00,00,00,00,00,02,9641
12.228120,1,293,2,8,00,0d,27,ff,68,00,0f,ff,9642
12.228380,1,353,2,8,32,64,4d,00,00,00,00,00,9643
12.230170,1,217,2,8,26,03,ff,00,7f,ff,00,20,9644
12.230640,1,280,2,8,7f,d0,07,00,00,05,11,dc,9645
12.231830,1,312,2,8,00,20,8f,0b,00,ff,00,0b,9646
12.232470,1,350,2,8,0f,02,00,00,00,ff,00,fc,9647
12.232730,1,4c0,2,8,b4,00,00,8a,00,7e,5b,7f,9648
12.232940,1,215,2,8,43,54,c3,49,7b,49,13,49,9649
12.233200,1,255,2,8,88,80,00,00,03,54,83,54,9650
12.233410,1,295,2,8,24,3d,90,10,ff,ff,80,00,9651
12.233670,1,2b5,2,8,03,00,02,00,24,00,00,00,9652
12.233880,1,315,2,8,00,02,50,77,00,63,ff,50,9653
12.234140,1,375,2,8,00,00,00,00,53,ff,00,40,9654
12.234390,1,4fa,2,8,00,c1,80,4d,27,10,aa,78,9655
12.237380,1,45d,2,8,00,75,00,00,61,04,75,77,9656
12.238020,1,293,2,8,00,0e,27,ff,70,00,0f,ff,9657
12.238270,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9658
12.238490,1,3f3,2,8,5c,5a,00,83,ff,7f,00,80,9659
12.240360,1,217,2,8,26,03,ff,00,7f,ff,00,30,9660
12.240580,1,20b,2,8,c3,03,c3,ff,40,00,00,00,9661
12.240830,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9662
12.241090,1,250,2,8,00,00,00,00,00,00,00,00,9663
12.241300,1,257,2,8,30,7e,e2,05,d9,06,0b,e0,9664
12.241560,1,280,2,8,7f,56,08,00,00,05,11,dc,9665
12.241820,1,294,2,8,7c,70,c8,01,80,00,80,00,9666
12.242070,1,29b,2,8,00,f4,00,00,20,b3,00,00,9667
12.242280,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9668
12.242540,1,2c8,2,8,00,00,02,00,02,00,00,00,9669
12.242800,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9670
12.243010,1,337,2,8,0a,00,3e,00,00,00,00,00,9671
12.243270,1,346,2,8,00,00,00,00,00,00,00,00,9672
12.243520,1,355,2,8,33,00,00,00,00,4b,00,00,9673
12.243780,1,378,2,8,00,00,00,00,01,7f,01,7f,9674
12.244030,1,397,2,8,00,00,00,00,00,3c,00,00,9675
12.244250,1,398,2,8,00,00,00,00,00,00,00,00,9676
12.244500,1,3cf,2,8,80,00,00,00,00,00,00,00,9677
12.244760,1,3d8,2,8,c8,00,00,00,00,00,00,00,9678
12.245020,1,3eb,2,8,6e,00,62,00,00,00,00,00,9679
12.245230,1,39a,2,8,a8,03,02,01,00,00,2e,0a,9680
12.245480,1,422,2,8,38,00,00,00,03,3f,00,60,9681
12.245740,1,437,2,8,02,00,00,00,13,40,00,00,9682
12.245950,1,457,2,8,40,00,09,60,06,92,40,80,9683
12.246210,1,380,2,8,6f,00,1d,20,9e,b9,6e,07,9684
12.246420,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9685
12.246680,1,475,2,8,12,12,02,12,02,ee,12,ee,9686
12.246890,1,477,2,8,02,69,00,d5,7f,42,02,00,9687
12.247150,1,4c5,2,8,00,00,00,00,90,00,4a,13,9688
12.247360,1,4d5,2,8,00,00,04,01,60,f1,4c,00,9689
12.247620,1,4f0,2,8,00,00,85,00,00,94,e1,00,9690
12.247830,1,215,2,8,43,54,c3,49,7b,49,13,49,9691
12.248090,1,255,2,8,88,80,00,00,03,54,83,54,9692
12.248340,1,293,2,8,00,00,27,ff,00,00,0f,ff,9693
12.248560,1,375,2,8,00,00,00,00,53,ff,00,40,9694
12.248810,1,4f2,2,8,00,00,00,00,00,b6,02,b6,9695
12.249070,1,4f4,2,8,00,00,00,00,00,00,00,00,9696
12.249280,1,4f7,2,8,80,24,00,00,27,10,55,9a,9697
12.249540,1,4f8,2,8,00,00,00,00,50,00,50,00,9698
12.249790,1,4fd,2,8,00,00,22,00,00,00,00,00,9699
12.250050,1,4ff,2,8,00,00,00,00,d5,93,9d,20,9700
12.250350,1,217,2,8,26,43,ff,00,7f,ff,00,30,9701
12.250780,1,280,2,8,7f,d9,09,00,00,05,11,dc,9702
12.251800,1,312,2,8,00,20,8f,0c,00,ff,00,0c,9703
12.252480,1,350,2,8,0f,02,00,00,00,ff,00,fc,9704
12.252740,1,295,2,8,24,3e,90,11,ff,ff,80,00,9705
12.252990,1,2b5,2,8,03,00,02,00,24,00,00,00,9706
12.253210,1,315,2,8,00,02,50,77,00,63,ff,50,9707
12.255130,1,4ad,2,8,00,00,00,00,00,00,00,02,9708
12.255380,1,250,2,8,00,00,00,00,00,00,00,00,9709
12.255640,1,20b,2,8,c3,04,c3,ff,44,00,00,00,9710
12.255850,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9711
12.256110,1,257,2,8,30,7e,e2,06,d9,06,0c,e0,9712
12.256360,1,294,2,8,7c,70,c8,01,80,00,80,00,9713
12.256580,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9714
12.256830,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9715
12.257090,1,2c8,2,8,00,00,02,00,02,00,00,00,9716
12.257300,1,397,2,8,00,80,00,00,80,bc,00,98,9717
12.258030,1,293,2,8,00,01,27,ff,08,00,0f,ff,9718
12.258280,1,353,2,8,32,64,4d,00,00,00,00,00,9719
12.258540,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9720
12.258750,1,3f3,2,8,5c,5a,01,84,ff,7f,00,80,9721
12.260080,1,217,2,8,26,03,ff,00,7f,ff,00,30,9722
12.260670,1,280,2,8,7f,55,0a,00,00,05,11,dc,9723
12.260930,1,29b,2,8,00,f5,00,00,20,a3,00,00,9724
12.261140,1,378,2,8,00,00,00,00,01,7f,01,7f,9725
12.261400,1,398,2,8,00,00,00,00,00,00,00,00,9726
12.261660,1,4f8,2,8,00,00,00,00,50,00,50,00,9727
12.261910,1,3d8,2,8,c8,00,00,00,00,00,00,00,9728
12.262720,1,215,2,8,43,54,c3,49,7b,49,13,49,9729
12.262980,1,255,2,8,08,80,00,00,03,54,03,54,9730
12.263190,1,375,2,8,00,00,00,00,53,ff,00,40,9731
12.263450,1,3cf,2,8,00,00,00,00,00,00,00,00,9732
12.265110,1,337,2,8,0a,80,3e,00,00,00,00,00,9733
12.265320,1,39a,2,8,a8,03,02,01,00,00,2e,0a,9734
12.266140,1,380,2,8,6e,00,1d,20,9f,b9,6e,9a,9735
12.266350,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9736
12.267420,1,45d,2,8,00,75,00,00,61,04,75,73,9737
12.268010,1,293,2,8,00,02,27,ff,10,00,0f,ff,9738
12.270060,1,217,2,8,26,1b,ff,00,7f,ff,00,c0,9739
12.270320,1,250,2,8,00,00,00,01,00,00,00,00,9740
12.270570,1,257,2,8,30,7e,e2,07,d9,06,0d,e0,9741
12.270790,1,20b,2,8,c3,05,c3,ff,48,00,00,00,9742
12.271040,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9743
12.271260,1,280,2,8,7f,da,0b,00,00,05,11,dc,9744
12.271510,1,294,2,8,7c,70,c8,01,80,00,80,00,9745
12.271770,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9746
12.271980,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9747
12.272240,1,2c8,2,8,00,00,02,00,02,00,00,00,9748
12.272490,1,312,2,8,00,20,8f,0d,00,ff,00,0d,9749
12.272750,1,346,2,8,00,00,00,00,00,00,00,00,9750
12.272960,1,295,2,8,24,30,90,03,ff,ff,80,00,9751
12.273220,1,2b5,2,8,03,00,02,00,24,00,00,00,9752
12.273470,1,315,2,8,00,02,50,77,00,63,ff,50,9753
12.273690,1,350,2,8,0f,02,00,00,00,ff,00,fc,9754
12.273940,1,397,2,8,00,00,00,00,00,3c,80,00,9755
12.274200,1,3eb,2,8,6d,00,62,00,00,00,00,00,9756
12.274460,1,402,2,8,00,00,00,00,00,04,04,50,9757
12.274670,1,422,2,8,38,00,00,00,03,3f,00,60,9758
12.274920,1,475,2,8,12,12,02,12,02,ee,12,ee,9759
12.277700,1,215,2,8,43,54,c3,49,7b,49,13,49,9760
12.277950,1,255,2,8,88,80,00,00,03,54,83,54,9761
12.278170,1,293,2,8,00,03,27,ff,18,00,0f,ff,9762
12.278420,1,375,2,8,00,00,00,00,53,ff,00,40,9763
12.278680,1,3d3,2,8,00,00,00,e1,3a,20,06,67,9764
12.278890,1,3f3,2,8,5c,5a,02,85,ff,7f,00,80,9765
12.280090,1,217,2,8,26,03,ff,00,7f,ff,00,40,9766
12.280300,1,457,2,8,40,00,09,60,06,92,40,80,9767
12.280560,1,477,2,8,02,69,00,d5,7f,42,02,00,9768
12.280810,1,280,2,8,7f,50,0c,00,00,05,11,dc,9769
12.281030,1,29b,2,8,00,f6,00,00,20,93,00,00,9770
12.281280,1,378,2,8,00,00,00,00,01,7f,01,7f,9771
12.281540,1,398,2,8,00,00,00,00,00,00,00,00,9772
12.281790,1,4f8,2,8,00,00,00,00,50,00,50,00,9773
12.282050,1,3d8,2,8,c8,00,00,00,00,00,00,00,9774
12.282260,1,4fb,2,8,00,00,00,00,00,00,00,18,9775
12.282520,1,4fd,2,8,00,00,22,00,00,00,00,00,9776
12.283590,1,3cf,2,8,00,00,00,00,00,00,00,00,9777
12.285040,1,250,2,8,00,00,00,00,00,00,00,00,9778
12.285290,1,257,2,8,30,7e,e2,08,d9,06,0e,e0,9779
12.285550,1,397,2,8,00,00,00,00,00,3c,00,00,9780
12.285760,1,20b,2,8,c3,06,c3,ff,4c,00,00,00,9781
12.286020,1,24b,2,8,c8,c8,3d,f3,00,00,00,00,9782
12.286270,1,294,2,8,7c,70,c8,01,80,00,80,00,9783
12.286490,1,2cb,2,8,20,21,28,00,0f,ff,87,ff,9784
12.286740,1,380,2,8,6e,00,1d,20,90,b9,6e,f2,9785
12.286960,1,2a6,2,8,00,c5,00,c8,00,c5,18,c4,9786
12.287210,1,2c8,2,8,00,00,02,00,02,00,00,00,9787
12.287470,1,39a,2,8,a8,02,02,01,00,00,2e,0a,9788
12.287680,1,3b9,2,8,6e,00,85,00,6e,14,80,00,9789
12.287940,1,4ad,2,8,00,00,00,00,00,00,00,02,9790
